ID,UID,SITE_ID,DATE_COL,LAT_DD,LON_DD,VISIT_NO,TAXA_ID,TARGET_TAXON,TOTAL_300,IS_DISTINCT_300,PHYLUM,CLASS,ORDER,TRIBE,FAMILY,SUBFAMILY,GENUS,FFG,HABIT,PTV,PUBLICATION_DATE
1083,7091,NLA12_CT-104,7/11/2012,41.95084399,-71.9511164,1,43,COENAGRIONIDAE,,,ARTHROPODA,INSECTA,ODONATA,,COENAGRIONIDAE,,,PR,CB,7.9,8/23/2016
1172,7450,NLA12_CT-107,7/25/2012,41.3389906,-72.48613163,1,43,COENAGRIONIDAE,6,1,ARTHROPODA,INSECTA,ODONATA,,COENAGRIONIDAE,,,PR,CB,7.9,8/23/2016
1237,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,43,COENAGRIONIDAE,3,1,ARTHROPODA,INSECTA,ODONATA,,COENAGRIONIDAE,,,PR,CB,7.9,8/23/2016
1259,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,43,COENAGRIONIDAE,5,0,ARTHROPODA,INSECTA,ODONATA,,COENAGRIONIDAE,,,PR,CB,7.9,8/23/2016
1341,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,43,COENAGRIONIDAE,1,1,ARTHROPODA,INSECTA,ODONATA,,COENAGRIONIDAE,,,PR,CB,7.9,8/23/2016
1403,8298,NLA12_CT-101,8/29/2012,41.92395129,-72.21958455,2,43,COENAGRIONIDAE,9,1,ARTHROPODA,INSECTA,ODONATA,,COENAGRIONIDAE,,,PR,CB,7.9,8/23/2016
1447,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,43,COENAGRIONIDAE,1,0,ARTHROPODA,INSECTA,ODONATA,,COENAGRIONIDAE,,,PR,CB,7.9,8/23/2016
1530,8500,NLA12_CT-105,9/12/2012,41.89704559,-73.44712926,1,43,COENAGRIONIDAE,6,0,ARTHROPODA,INSECTA,ODONATA,,COENAGRIONIDAE,,,PR,CB,7.9,8/23/2016
1541,8647,NLA12_NY-0103,9/19/2012,42.02259255,-73.48550577,1,43,COENAGRIONIDAE,1,1,ARTHROPODA,INSECTA,ODONATA,,COENAGRIONIDAE,,,PR,CB,7.9,8/23/2016
1701,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,43,COENAGRIONIDAE,2,0,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,,PR,CB,7.9,4/26/2021
1807,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,43,COENAGRIONIDAE,1,1,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,,PR,CB,7.9,4/26/2021
1859,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,43,COENAGRIONIDAE,,,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,,PR,CB,7.9,4/26/2021
1889,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,43,COENAGRIONIDAE,3,1,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,,PR,CB,7.9,4/26/2021
1943,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,43,COENAGRIONIDAE,8,1,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,,PR,CB,7.9,4/26/2021
2005,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,43,COENAGRIONIDAE,9,0,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,,PR,CB,7.9,4/26/2021
2066,2010774,NLA17_CT-10002,17-Aug-17,42.02182,-73.48257,1,43,COENAGRIONIDAE,6,1,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,,PR,CB,7.9,4/26/2021
2169,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,43,COENAGRIONIDAE,2,0,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,,PR,CB,7.9,4/26/2021
2201,2010857,NLA17_CT-10019,6-Sep-17,41.13953,-73.62351,1,43,COENAGRIONIDAE,14,1,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,,PR,CB,7.9,4/26/2021
2237,2010916,NLA17_CT-10001,14-Sep-17,41.92421,-72.21896,2,43,COENAGRIONIDAE,15,0,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,,,,PR,CB,7.9,4/26/2021
2118,2010787,NLA17_CT-10010,22-Aug-17,41.4121,-73.19875,1,9,CORBICULA,,,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,,,CORBICULA,CF,BU,5.5,4/26/2021
91,2007836,NLA06608-0498,7/31/2007,41.95095517,-71.95133091,1,98,CORDULIIDAE,,,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,,PR,CB,3.9,8/9/2016
188,2007996,NLA06608-0805,8/22/2007,41.89706027,-73.4471959,1,98,CORDULIIDAE,,,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,,PR,CB,3.9,8/9/2016
356,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,98,CORDULIIDAE,6,0,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,,PR,CB,3.9,8/9/2016
412,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,98,CORDULIIDAE,,,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,,PR,CB,3.9,8/9/2016
551,2007588,NLA06608-0101,8/21/2007,42.02167966,-73.48227989,1,98,CORDULIIDAE,2,1,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,,PR,CB,3.9,8/9/2016
706,2007723,NLA06608-0293,7/25/2007,41.38426053,-73.50316356,1,98,CORDULIIDAE,1,1,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,,PR,CB,3.9,8/9/2016
855,2008303,NLA06608-1414,8/28/2007,41.92400456,-72.21921899,1,98,CORDULIIDAE,2,0,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,,PR,CB,3.9,8/9/2016
910,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,98,CORDULIIDAE,1,1,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,,PR,CB,3.9,8/23/2016
1114,7224,NLA12_CT-118,7/17/2012,41.77454096,-71.88798099,1,98,CORDULIIDAE,9,1,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,,PR,CB,3.9,8/23/2016
1194,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,98,CORDULIIDAE,1,1,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,,PR,CB,3.9,8/23/2016
1557,8647,NLA12_NY-0103,9/19/2012,42.02259255,-73.48550577,1,98,CORDULIIDAE,1,1,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,,PR,CB,3.9,8/23/2016
1659,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,98,CORDULIIDAE,,,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,,,,PR,CB,3.9,4/26/2021
1918,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,98,CORDULIIDAE,5,1,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,,,,PR,CB,3.9,4/26/2021
1963,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,98,CORDULIIDAE,1,1,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,,,,PR,CB,3.9,4/26/2021
2009,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,98,CORDULIIDAE,2,1,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,,,,PR,CB,3.9,4/26/2021
2258,2010916,NLA17_CT-10001,14-Sep-17,41.92421,-72.21896,2,98,CORDULIIDAE,,,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,,,,PR,CB,3.9,4/26/2021
4,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,384,CORYNONEURA,,,ARTHROPODA,INSECTA,DIPTERA,CORYNONEURINI,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURA,CG,SP,3.5,8/9/2016
226,2007996,NLA06608-0805,8/22/2007,41.89706027,-73.4471959,1,384,CORYNONEURA,,,ARTHROPODA,INSECTA,DIPTERA,CORYNONEURINI,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURA,CG,SP,3.5,8/9/2016
275,2008078,NLA06608-0946,8/14/2007,41.83996337,-72.19612696,1,384,CORYNONEURA,1,1,ARTHROPODA,INSECTA,DIPTERA,CORYNONEURINI,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURA,CG,SP,3.5,8/9/2016
336,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,384,CORYNONEURA,,,ARTHROPODA,INSECTA,DIPTERA,CORYNONEURINI,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURA,CG,SP,3.5,8/9/2016
411,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,384,CORYNONEURA,,,ARTHROPODA,INSECTA,DIPTERA,CORYNONEURINI,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURA,CG,SP,3.5,8/9/2016
540,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,384,CORYNONEURA,,,ARTHROPODA,INSECTA,DIPTERA,CORYNONEURINI,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURA,CG,SP,3.5,8/9/2016
969,6813,NLA12_CT-115,6/26/2012,41.71185606,-72.32903222,1,384,CORYNONEURA,2,1,ARTHROPODA,INSECTA,DIPTERA,CORYNONEURINI,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURA,CG,SP,3.5,8/23/2016
1047,6854,NLA12_CT-102,6/28/2012,41.8811168,-73.03985488,1,384,CORYNONEURA,,,ARTHROPODA,INSECTA,DIPTERA,CORYNONEURINI,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURA,CG,SP,3.5,8/23/2016
1242,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,384,CORYNONEURA,1,1,ARTHROPODA,INSECTA,DIPTERA,CORYNONEURINI,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURA,CG,SP,3.5,8/23/2016
1452,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,384,CORYNONEURA,2,1,ARTHROPODA,INSECTA,DIPTERA,CORYNONEURINI,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURA,CG,SP,3.5,8/23/2016
1639,2010234,NLA17_CT-10005,13-Jun-17,41.84052,-72.10979,1,384,CORYNONEURA,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURINI,CORYNONEURA,CG,SP,3.5,4/26/2021
1668,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,384,CORYNONEURA,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURINI,CORYNONEURA,CG,SP,3.5,4/26/2021
1755,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,384,CORYNONEURA,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURINI,CORYNONEURA,CG,SP,3.5,4/26/2021
1934,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,384,CORYNONEURA,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURINI,CORYNONEURA,CG,SP,3.5,4/26/2021
2088,2010774,NLA17_CT-10002,17-Aug-17,42.02182,-73.48257,1,384,CORYNONEURA,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURINI,CORYNONEURA,CG,SP,3.5,4/26/2021
2160,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,384,CORYNONEURA,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,CORYNONEURINI,CORYNONEURA,CG,SP,3.5,4/26/2021
1520,8500,NLA12_CT-105,9/12/2012,41.89704559,-73.44712926,1,147,CRAMBIDAE,2,1,ARTHROPODA,INSECTA,LEPIDOPTERA,,CRAMBIDAE,,,SH,BU,,8/23/2016
1470,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,444,CRANGONYCTIDAE,2,1,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,CRANGONYCTIDAE,,,,,,8/23/2016
334,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,148,CRANGONYX,5,1,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,CRANGONYCTIDAE,,CRANGONYX,CG,SP,7,8/9/2016
423,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,148,CRANGONYX,1,1,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,CRANGONYCTIDAE,,CRANGONYX,CG,SP,7,8/9/2016
506,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,148,CRANGONYX,,,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,CRANGONYCTIDAE,,CRANGONYX,CG,SP,7,8/9/2016
948,6813,NLA12_CT-115,6/26/2012,41.71185606,-72.32903222,1,148,CRANGONYX,,,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,CRANGONYCTIDAE,,CRANGONYX,CG,SP,7,8/23/2016
1285,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,148,CRANGONYX,9,1,ARTHROPODA,MALACOSTRACA,AMPHIPODA,,CRANGONYCTIDAE,,CRANGONYX,CG,SP,7,8/23/2016
1864,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,148,CRANGONYX,1,1,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,,,CRANGONYX,CG,SP,7,4/26/2021
1945,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,148,CRANGONYX,,,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,,,CRANGONYX,CG,SP,7,4/26/2021
2025,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,148,CRANGONYX,13,1,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,,,CRANGONYX,CG,SP,7,4/26/2021
95,2007836,NLA06608-0498,7/31/2007,41.95095517,-71.95133091,1,10,CRICOTOPUS,1,1,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/9/2016
114,2007878,NLA06608-0582,7/19/2007,41.80079367,-72.52468392,1,10,CRICOTOPUS,1,1,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/9/2016
298,2008112,NLA06608-1010,8/9/2007,41.44985958,-73.28915784,1,10,CRICOTOPUS,2,1,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/9/2016
587,2007614,NLA06608-0134,7/24/2007,41.88000298,-73.04056323,1,10,CRICOTOPUS,,,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/9/2016
740,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,10,CRICOTOPUS,2,1,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/9/2016
772,2008163,NLA06608-1125,8/7/2007,41.93751914,-73.45450471,1,10,CRICOTOPUS,1,1,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/9/2016
960,6813,NLA12_CT-115,6/26/2012,41.71185606,-72.32903222,1,10,CRICOTOPUS,5,1,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/23/2016
1024,6854,NLA12_CT-102,6/28/2012,41.8811168,-73.03985488,1,10,CRICOTOPUS,1,1,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/23/2016
1073,7091,NLA12_CT-104,7/11/2012,41.95084399,-71.9511164,1,10,CRICOTOPUS,,,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/23/2016
1307,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,10,CRICOTOPUS,2,1,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/23/2016
1344,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,10,CRICOTOPUS,1,1,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/23/2016
1448,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,10,CRICOTOPUS,5,1,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/23/2016
1586,8647,NLA12_NY-0103,9/19/2012,42.02259255,-73.48550577,1,10,CRICOTOPUS,1,1,ARTHROPODA,INSECTA,DIPTERA,ORTHOCLADIINI/METRIOCNEMINI,CHIRONOMIDAE,ORTHOCLADIINAE,CRICOTOPUS,"SH, CG",,7,8/23/2016
1709,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,10,CRICOTOPUS,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,ORTHOCLADIINI/METRIOCNEMINI,CRICOTOPUS,"SH, CG",,7,4/26/2021
1788,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,10,CRICOTOPUS,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,ORTHOCLADIINI/METRIOCNEMINI,CRICOTOPUS,"SH, CG",,7,4/26/2021
1874,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,10,CRICOTOPUS,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,ORTHOCLADIINI/METRIOCNEMINI,CRICOTOPUS,"SH, CG",,7,4/26/2021
1929,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,10,CRICOTOPUS,4,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,ORTHOCLADIINI/METRIOCNEMINI,CRICOTOPUS,"SH, CG",,7,4/26/2021
2108,2010787,NLA17_CT-10010,22-Aug-17,41.4121,-73.19875,1,10,CRICOTOPUS,37,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,ORTHOCLADIINI/METRIOCNEMINI,CRICOTOPUS,"SH, CG",,7,4/26/2021
2155,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,10,CRICOTOPUS,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,ORTHOCLADIINI/METRIOCNEMINI,CRICOTOPUS,"SH, CG",,7,4/26/2021
2229,2010857,NLA17_CT-10019,6-Sep-17,41.13953,-73.62351,1,10,CRICOTOPUS,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,ORTHOCLADIINI/METRIOCNEMINI,CRICOTOPUS,"SH, CG",,7,4/26/2021
2278,2010916,NLA17_CT-10001,14-Sep-17,41.92421,-72.21896,2,10,CRICOTOPUS,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,ORTHOCLADIINI/METRIOCNEMINI,CRICOTOPUS,"SH, CG",,7,4/26/2021
117,2007878,NLA06608-0582,7/19/2007,41.80079367,-72.52468392,1,11,CRYPTOCHIRONOMUS,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOCHIRONOMUS,PR,SP,7,8/9/2016
179,2007996,NLA06608-0805,8/22/2007,41.89706027,-73.4471959,1,11,CRYPTOCHIRONOMUS,3,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOCHIRONOMUS,PR,SP,7,8/9/2016
299,2008112,NLA06608-1010,8/9/2007,41.44985958,-73.28915784,1,11,CRYPTOCHIRONOMUS,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOCHIRONOMUS,PR,SP,7,8/9/2016
333,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,11,CRYPTOCHIRONOMUS,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOCHIRONOMUS,PR,SP,7,8/9/2016
880,2008303,NLA06608-1414,8/28/2007,41.92400456,-72.21921899,1,11,CRYPTOCHIRONOMUS,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOCHIRONOMUS,PR,SP,7,8/9/2016
1284,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,11,CRYPTOCHIRONOMUS,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOCHIRONOMUS,PR,SP,7,8/23/2016
1373,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,11,CRYPTOCHIRONOMUS,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOCHIRONOMUS,PR,SP,7,8/23/2016
1578,8647,NLA12_NY-0103,9/19/2012,42.02259255,-73.48550577,1,11,CRYPTOCHIRONOMUS,9,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOCHIRONOMUS,PR,SP,7,8/23/2016
1647,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,11,CRYPTOCHIRONOMUS,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOCHIRONOMUS,PR,SP,7,4/26/2021
1803,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,11,CRYPTOCHIRONOMUS,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOCHIRONOMUS,PR,SP,7,4/26/2021
1973,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,11,CRYPTOCHIRONOMUS,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOCHIRONOMUS,PR,SP,7,4/26/2021
2,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,60,CRYPTOTENDIPES,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/9/2016
219,2007996,NLA06608-0805,8/22/2007,41.89706027,-73.4471959,1,60,CRYPTOTENDIPES,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/9/2016
280,2008078,NLA06608-0946,8/14/2007,41.83996337,-72.19612696,1,60,CRYPTOTENDIPES,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/9/2016
300,2008112,NLA06608-1010,8/9/2007,41.44985958,-73.28915784,1,60,CRYPTOTENDIPES,6,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/9/2016
338,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,60,CRYPTOTENDIPES,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/9/2016
406,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,60,CRYPTOTENDIPES,8,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/9/2016
684,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,60,CRYPTOTENDIPES,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/9/2016
837,2008303,NLA06608-1414,8/28/2007,41.92400456,-72.21921899,1,60,CRYPTOTENDIPES,7,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/9/2016
1210,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,60,CRYPTOTENDIPES,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/23/2016
1298,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,60,CRYPTOTENDIPES,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/23/2016
1375,8298,NLA12_CT-101,8/29/2012,41.92395129,-72.21958455,2,60,CRYPTOTENDIPES,8,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/23/2016
1424,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,60,CRYPTOTENDIPES,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,CRYPTOTENDIPES,CG,BU,8,8/23/2016
1836,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,60,CRYPTOTENDIPES,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOTENDIPES,CG,BU,8,4/26/2021
